Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00      37/37          std::allocator_traits<std::allocator<std::_List_node<unsigned long> > >::allocate(std::allocator<std::_List_node<unsigned long> >&, unsigned long) [38]
[30]     0.0    0.00    0.00      37         __gnu_cxx::new_allocator<std::_List_node<unsigned long> >::allocate(unsigned long, void const*) [30]
                0.00    0.00      37/37          __gnu_cxx::new_allocator<std::_List_node<unsigned long> >::_M_max_size() const [32]
-----------------------------------------------
                0.00    0.00      37/37          void std::allocator_traits<std::allocator<std::_List_node<unsigned long> > >::construct<unsigned long, unsigned long const&>(std::allocator<std::_List_node<unsigned long> >&, unsigned long*, unsigned long const&) [39]
[31]     0.0    0.00    0.00      37         void __gnu_cxx::new_allocator<std::_List_node<unsigned long> >::construct<unsigned long, unsigned long const&>(unsigned long*, unsigned long const&) [31]
                0.00    0.00      37/148         unsigned long const& std::forward<unsigned long const&>(std::remove_reference<unsigned long const&>::type&) [8]
-----------------------------------------------
                0.00    0.00      37/37          __gnu_cxx::new_allocator<std::_List_node<unsigned long> >::allocate(unsigned long, void const*) [30]
[32]     0.0    0.00    0.00      37         __gnu_cxx::new_allocator<std::_List_node<unsigned long> >::_M_max_size() const [32]
-----------------------------------------------
                0.00    0.00      37/37          std::_List_node<unsigned long>* std::__cxx11::list<unsigned long, std::allocator<unsigned long> >::_M_create_node<unsigned long const&>(unsigned long const&) [43]
[33]     0.0    0.00    0.00      37         std::__allocated_ptr<std::allocator<std::_List_node<unsigned long> > >::__allocated_ptr(std::allocator<std::_List_node<unsigned long> >&, std::_List_node<unsigned long>*) [33]
                0.00    0.00      37/37          std::allocator<std::_List_node<unsigned long> >* std::__addressof<std::allocator<std::_List_node<unsigned long> > >(std::allocator<std::_List_node<unsigned long> >&) [46]
-----------------------------------------------
                0.00    0.00      37/37          std::_List_node<unsigned long>* std::__cxx11::list<unsigned long, std::allocator<unsigned long> >::_M_create_node<unsigned long const&>(unsigned long const&) [43]
[34]     0.0    0.00    0.00      37         std::__allocated_ptr<std::allocator<std::_List_node<unsigned long> > >::~__allocated_ptr() [34]
-----------------------------------------------
                0.00    0.00      37/37          std::_List_node<unsigned long>* std::__cxx11::list<unsigned long, std::allocator<unsigned long> >::_M_create_node<unsigned long const&>(unsigned long const&) [43]
[35]     0.0    0.00    0.00      37         std::__allocated_ptr<std::allocator<std::_List_node<unsigned long> > >::operator=(decltype(nullptr)) [35]
-----------------------------------------------
                0.00    0.00      37/37          std::__cxx11::_List_base<unsigned long, std::allocator<unsigned long> >::_M_put_node(std::_List_node<unsigned long>*) [42]
[36]     0.0    0.00    0.00      37         std::allocator_traits<std::allocator<std::_List_node<unsigned long> > >::deallocate(std::allocator<std::_List_node<unsigned long> >&, std::_List_node<unsigned long>*, unsigned long) [36]
                0.00    0.00      37/37          __gnu_cxx::new_allocator<std::_List_node<unsigned long> >::deallocate(std::_List_node<unsigned long>*, unsigned long) [28]
-----------------------------------------------
                0.00    0.00      13/37          std::__cxx11::_List_base<unsigned long, std::allocator<unsigned long> >::_M_clear() [152]
                0.00    0.00      24/37          std::__cxx11::list<unsigned long, std::allocator<unsigned long> >::_M_erase(std::_List_iterator<unsigned long>) [72]
[37]     0.0    0.00    0.00      37         void std::allocator_traits<std::allocator<std::_List_node<unsigned long> > >::destroy<unsigned long>(std::allocator<std::_List_node<unsigned long> >&, unsigned long*) [37]
                0.00    0.00      37/37          void __gnu_cxx::new_allocator<std::_List_node<unsigned long> >::destroy<unsigned long>(unsigned long*) [29]
-----------------------------------------------
                0.00    0.00      37/37          std::__cxx11::_List_base<unsigned long, std::allocator<unsigned long> >::_M_get_node() [40]
[38]     0.0    0.00    0.00      37         std::allocator_traits<std::allocator<std::_List_node<unsigned long> > >::allocate(std::allocator<std::_List_node<unsigned long> >&, unsigned long) [38]
                0.00    0.00      37/37          __gnu_cxx::new_allocator<std::_List_node<unsigned long> >::allocate(unsigned long, void const*) [30]
-----------------------------------------------
                0.00    0.00      37/37          std::_List_node<unsigned long>* std::__cxx11::list<unsigned long, std::allocator<unsigned long> >::_M_create_node<unsigned long const&>(unsigned long const&) [43]
[39]     0.0    0.00    0.00      37         void std::allocator_traits<std::allocator<std::_List_node<unsigned long> > >::construct<unsigned long, unsigned long const&>(std::allocator<std::_List_node<unsigned long> >&, unsigned long*, unsigned long const&) [39]
                0.00    0.00      37/148         unsigned long const& std::forward<unsigned long const&>(std::remove_reference<unsigned long const&>::type&) [8]
                0.00    0.00      37/37          void __gnu_cxx::new_allocator<std::_List_node<unsigned long> >::construct<unsigned long, unsigned long const&>(unsigned long*, unsigned long const&) [31]
-----------------------------------------------
                0.00    0.00      37/37          std::_List_node<unsigned long>* std::__cxx11::list<unsigned long, std::allocator<unsigned long> >::_M_create_node<unsigned long const&>(unsigned long const&) [43]
[40]     0.0    0.00    0.00      37         std::__cxx11::_List_base<unsigned long, std::allocator<unsigned long> >::_M_get_node() [40]
                0.00    0.00      37/37          std::allocator_traits<std::allocator<std::_List_node<unsigned long> > >::allocate(std::allocator<std::_List_node<unsigned long> >&, unsigned long) [38]
-----------------------------------------------
                0.00    0.00      37/37          void std::__cxx11::list<unsigned long, std::allocator<unsigned long> >::_M_insert<unsigned long const&>(std::_List_iterator<unsigned long>, unsigned long const&) [44]
[41]     0.0    0.00    0.00      37         std::__cxx11::_List_base<unsigned long, std::allocator<unsigned long> >::_M_inc_size(unsigned long) [41]
-----------------------------------------------
                0.00    0.00      13/37          std::__cxx11::_List_base<unsigned long, std::allocator<unsigned long> >::_M_clear() [152]
                0.00    0.00      24/37          std::__cxx11::list<unsigned long, std::allocator<unsigned long> >::_M_erase(std::_List_iterator<unsigned long>) [72]
[42]     0.0    0.00    0.00      37         std::__cxx11::_List_base<unsigned long, std::allocator<unsigned long> >::_M_put_node(std::_List_node<unsigned long>*) [42]
                0.00    0.00      37/37          std::allocator_traits<std::allocator<std::_List_node<unsigned long> > >::deallocate(std::allocator<std::_List_node<unsigned long> >&, std::_List_node<unsigned long>*, unsigned long) [36]
-----------------------------------------------
                0.00    0.00      37/37          void std::__cxx11::list<unsigned long, std::allocator<unsigned long> >::_M_insert<unsigned long const&>(std::_List_iterator<unsigned long>, unsigned long const&) [44]
[43]     0.0    0.00    0.00      37         std::_List_node<unsigned long>* std::__cxx11::list<unsigned long, std::allocator<unsigned long> >::_M_create_node<unsigned long const&>(unsigned long const&) [43]
                0.00    0.00      37/74          std::__cxx11::_List_base<unsigned long, std::allocator<unsigned long> >::_M_get_Node_allocator() [16]
                0.00    0.00      37/37          std::__cxx11::_List_base<unsigned long, std::allocator<unsigned long> >::_M_get_node() [40]
                0.00    0.00      37/37          std::__allocated_ptr<std::allocator<std::_List_node<unsigned long> > >::__allocated_ptr(std::allocator<std::_List_node<unsigned long> >&, std::_List_node<unsigned long>*) [33]
                0.00    0.00      37/98          std::_List_node<unsigned long>::_M_valptr() [12]
                0.00    0.00      37/148         unsigned long const& std::forward<unsigned long const&>(std::remove_reference<unsigned long const&>::type&) [8]
                0.00    0.00      37/37          void std::allocator_traits<std::allocator<std::_List_node<unsigned long> > >::construct<unsigned long, unsigned long const&>(std::allocator<std::_List_node<unsigned long> >&, unsigned long*, unsigned long const&) [39]
                0.00    0.00      37/37          std::__allocated_ptr<std::allocator<std::_List_node<unsigned long> > >::operator=(decltype(nullptr)) [35]
                0.00    0.00      37/37          std::__allocated_ptr<std::allocator<std::_List_node<unsigned long> > >::~__allocated_ptr() [34]
-----------------------------------------------
                0.00    0.00      37/37          std::__cxx11::list<unsigned long, std::allocator<unsigned long> >::push_back(unsigned long const&) [45]
[44]     0.0    0.00    0.00      37         void std::__cxx11::list<unsigned long, std::allocator<unsigned long> >::_M_insert<unsigned long const&>(std::_List_iterator<unsigned long>, unsigned long const&) [44]
                0.00    0.00      37/37          std::_List_node<unsigned long>* std::__cxx11::list<unsigned long, std::allocator<unsigned long> >::_M_create_node<unsigned long const&>(unsigned long const&) [43]
                0.00    0.00      37/148         unsigned long const& std::forward<unsigned long const&>(std::remove_reference<unsigned long const&>::type&) [8]
                0.00    0.00      37/37          std::__cxx11::_List_base<unsigned long, std::allocator<unsigned long> >::_M_inc_size(unsigned long) [41]
-----------------------------------------------
                0.00    0.00      37/37          GFG::dfs_list(unsigned long, unsigned long, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&) [143]
[45]     0.0    0.00    0.00      37         std::__cxx11::list<unsigned long, std::allocator<unsigned long> >::push_back(unsigned long const&) [45]
                0.00    0.00      37/61          std::__cxx11::list<unsigned long, std::allocator<unsigned long> >::end() [21]
                0.00    0.00      37/37          void std::__cxx11::list<unsigned long, std::allocator<unsigned long> >::_M_insert<unsigned long const&>(std::_List_iterator<unsigned long>, unsigned long const&) [44]
-----------------------------------------------
                0.00    0.00      37/37          std::__allocated_ptr<std::allocator<std::_List_node<unsigned long> > >::__allocated_ptr(std::allocator<std::_List_node<unsigned long> >&, std::_List_node<unsigned long>*) [33]
[46]     0.0    0.00    0.00      37         std::allocator<std::_List_node<unsigned long> >* std::__addressof<std::allocator<std::_List_node<unsigned long> > >(std::allocator<std::_List_node<unsigned long> >&) [46]
-----------------------------------------------
                0.00    0.00       8/35          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [141]
                0.00    0.00      27/35          std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [65]
[47]     0.0    0.00    0.00      35         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [47]
-----------------------------------------------
                0.00    0.00       3/34          void std::__relocate_object_a<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [206]
                0.00    0.00       5/34          std::vector<int, std::allocator<int> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&) [219]
                0.00    0.00       6/34          std::vector<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::vector<int, std::allocator<int> >*, unsigned long>(std::vector<int, std::allocator<int> >*, unsigned long) [220]
                0.00    0.00       6/34          std::vector<int, std::allocator<int> >* std::__relocate_a_1<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&) [167]
                0.00    0.00      14/34          void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [174]
[48]     0.0    0.00    0.00      34         std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [48]
-----------------------------------------------
                0.00    0.00      32/32          void std::_Destroy<int*>(int*, int*) [53]
[49]     0.0    0.00    0.00      32         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [49]
-----------------------------------------------
                0.00    0.00      32/32          std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [51]
[50]     0.0    0.00    0.00      32         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [50]
                0.00    0.00      32/61          std::allocator<int>::~allocator() [20]
-----------------------------------------------
                0.00    0.00      32/32          std::vector<int, std::allocator<int> >::~vector() [52]
[51]     0.0    0.00    0.00      32         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [51]
                0.00    0.00      32/41          std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [26]
                0.00    0.00      32/32          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [50]
-----------------------------------------------
                0.00    0.00       3/32          void __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [189]
                0.00    0.00       4/32          main [6]
                0.00    0.00       4/32          GFG::findSCC_list(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [216]
                0.00    0.00       7/32          GFG::isPath_list(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [142]
                0.00    0.00      14/32          void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*) [92]
[52]     0.0    0.00    0.00      32         std::vector<int, std::allocator<int> >::~vector() [52]
                0.00    0.00      32/70          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [17]
                0.00    0.00      32/32          void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [54]
                0.00    0.00      32/32          std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [51]
-----------------------------------------------
                0.00    0.00      32/32          void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [54]
[53]     0.0    0.00    0.00      32         void std::_Destroy<int*>(int*, int*) [53]
                0.00    0.00      32/32          void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [49]
-----------------------------------------------
                0.00    0.00      32/32          std::vector<int, std::allocator<int> >::~vector() [52]
[54]     0.0    0.00    0.00      32         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [54]
                0.00    0.00      32/32          void std::_Destroy<int*>(int*, int*) [53]
-----------------------------------------------
                0.00    0.00      29/29          std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [60]
[55]     0.0    0.00    0.00      29         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [55]
-----------------------------------------------
                0.00    0.00      29/29          std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [61]
[56]     0.0    0.00    0.00      29         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [56]
                0.00    0.00      29/56          __gnu_cxx::new_allocator<int>::_M_max_size() const [22]
-----------------------------------------------
                0.00    0.00      11/29          std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [103]
                0.00    0.00      18/29          std::vector<int, std::allocator<int> >::max_size() const [83]
[57]     0.0    0.00    0.00      29         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [57]
-----------------------------------------------
                0.00    0.00       9/29          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int&&) [123]
                0.00    0.00      20/29          std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [80]
[58]     0.0    0.00    0.00      29         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [58]
                0.00    0.00      29/29          std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [61]
-----------------------------------------------
                0.00    0.00       9/29          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [120]
                0.00    0.00      20/29          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [79]
[59]     0.0    0.00    0.00      29         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [59]
-----------------------------------------------
                0.00    0.00      29/29          std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [26]
[60]     0.0    0.00    0.00      29         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [60]
                0.00    0.00      29/29          __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [55]
-----------------------------------------------
                0.00    0.00      29/29          std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [58]
[61]     0.0    0.00    0.00      29         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [61]
                0.00    0.00      29/29          __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [56]
-----------------------------------------------
                0.00    0.00      27/27          std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [64]
[62]     0.0    0.00    0.00      27         __gnu_cxx::new_allocator<int>::max_size() const [62]
                0.00    0.00      27/56          __gnu_cxx::new_allocator<int>::_M_max_size() const [22]
-----------------------------------------------
                0.00    0.00      27/27          GFG::dfs_list(unsigned long, unsigned long, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&) [143]
[63]     0.0    0.00    0.00      27         std::__cxx11::list<unsigned long, std::allocator<unsigned long> >::empty() const [63]
-----------------------------------------------
                0.00    0.00      27/27          std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [65]
[64]     0.0    0.00    0.00      27         std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [64]
                0.00    0.00      27/27          __gnu_cxx::new_allocator<int>::max_size() const [62]
-----------------------------------------------
                0.00    0.00       9/27          std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [124]
                0.00    0.00      18/27          std::vector<int, std::allocator<int> >::max_size() const [83]
[65]     0.0    0.00    0.00      27         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [65]
                0.00    0.00      27/27          std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [64]
                0.00    0.00      27/35          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [47]
-----------------------------------------------
                0.00    0.00       6/25          GFG::findSCC_list(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [216]
                0.00    0.00       7/25          GFG::isPath_list(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [142]
                0.00    0.00      12/25          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_check_len(unsigned long, char const*) const [195]
[66]     0.0    0.00    0.00      25         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::size() const [66]
-----------------------------------------------
                0.00    0.00      12/24          std::vector<int, std::allocator<int> >::begin() [95]
                0.00    0.00      12/24          std::vector<int, std::allocator<int> >::end() [94]
[67]     0.0    0.00    0.00      24         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [67]
-----------------------------------------------
                0.00    0.00      24/24          std::__cxx11::list<unsigned long, std::allocator<unsigned long> >::back() [71]
[68]     0.0    0.00    0.00      24         std::_List_iterator<unsigned long>::operator*() const [68]
                0.00    0.00      24/98          std::_List_node<unsigned long>::_M_valptr() [12]
-----------------------------------------------
                0.00    0.00      24/24          std::__cxx11::list<unsigned long, std::allocator<unsigned long> >::back() [71]
[69]     0.0    0.00    0.00      24         std::_List_iterator<unsigned long>::operator--() [69]
-----------------------------------------------
                0.00    0.00      24/24          std::__cxx11::list<unsigned long, std::allocator<unsigned long> >::_M_erase(std::_List_iterator<unsigned long>) [72]
[70]     0.0    0.00    0.00      24         std::__cxx11::_List_base<unsigned long, std::allocator<unsigned long> >::_M_dec_size(unsigned long) [70]
-----------------------------------------------
                0.00    0.00      24/24          GFG::dfs_list(unsigned long, unsigned long, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&) [143]
[71]     0.0    0.00    0.00      24         std::__cxx11::list<unsigned long, std::allocator<unsigned long> >::back() [71]
                0.00    0.00      24/24          std::_List_iterator<unsigned long>::operator--() [69]
                0.00    0.00      24/61          std::__cxx11::list<unsigned long, std::allocator<unsigned long> >::end() [21]
                0.00    0.00      24/24          std::_List_iterator<unsigned long>::operator*() const [68]
-----------------------------------------------
                0.00    0.00      24/24          std::__cxx11::list<unsigned long, std::allocator<unsigned long> >::pop_back() [73]
[72]     0.0    0.00    0.00      24         std::__cxx11::list<unsigned long, std::allocator<unsigned long> >::_M_erase(std::_List_iterator<unsigned long>) [72]
                0.00    0.00      24/24          std::__cxx11::_List_base<unsigned long, std::allocator<unsigned long> >::_M_dec_size(unsigned long) [70]
                0.00    0.00      24/74          std::__cxx11::_List_base<unsigned long, std::allocator<unsigned long> >::_M_get_Node_allocator() [16]
                0.00    0.00      24/37          void std::allocator_traits<std::allocator<std::_List_node<unsigned long> > >::destroy<unsigned long>(std::allocator<std::_List_node<unsigned long> >&, unsigned long*) [37]
                0.00    0.00      24/98          std::_List_node<unsigned long>::_M_valptr() [12]
                0.00    0.00      24/37          std::__cxx11::_List_base<unsigned long, std::allocator<unsigned long> >::_M_put_node(std::_List_node<unsigned long>*) [42]
-----------------------------------------------
                0.00    0.00      24/24          GFG::dfs_list(unsigned long, unsigned long, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&) [143]
[73]     0.0    0.00    0.00      24         std::__cxx11::list<unsigned long, std::allocator<unsigned long> >::pop_back() [73]
                0.00    0.00      24/85          std::_List_iterator<unsigned long>::_List_iterator(std::__detail::_List_node_base*) [15]
                0.00    0.00      24/24          std::__cxx11::list<unsigned long, std::allocator<unsigned long> >::_M_erase(std::_List_iterator<unsigned long>) [72]
-----------------------------------------------
                0.00    0.00      11/22          std::vector<int, std::allocator<int> >::begin() const [99]
                0.00    0.00      11/22          std::vector<int, std::allocator<int> >::end() const [98]
[74]     0.0    0.00    0.00      22         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [74]
-----------------------------------------------
                0.00    0.00      22/22          int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [77]
[75]     0.0    0.00    0.00      22         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [75]
-----------------------------------------------
                0.00    0.00      22/22          int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [110]
[76]     0.0    0.00    0.00      22         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [76]
-----------------------------------------------
                0.00    0.00      22/22          int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [105]
[77]     0.0    0.00    0.00      22         int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [77]
                0.00    0.00      22/22          __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [75]
-----------------------------------------------
                0.00    0.00       6/20          void std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_realloc_insert<std::vector<int, std::allocator<int> > const&>(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >, std::vector<int, std::allocator<int> > const&) [203]
                0.00    0.00       6/20          __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::difference_type __gnu_cxx::operator-<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [193]
                0.00    0.00       8/20          bool __gnu_cxx::operator!=<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > > const&) [185]
[78]     0.0    0.00    0.00      20         __gnu_cxx::__normal_iterator<std::vector<int, std::allocator<int> >*, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > > >::base() const [78]
-----------------------------------------------
                0.00    0.00      20/20          std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [81]
[79]     0.0    0.00    0.00      20         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [79]
                0.00    0.00      20/29          std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [59]
                0.00    0.00      20/43          std::allocator<int>::allocator(std::allocator<int> const&) [25]
-----------------------------------------------
                0.00    0.00      20/20          std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [81]
[80]     0.0    0.00    0.00      20         std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [80]
                0.00    0.00      20/29          std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [58]
-----------------------------------------------
                0.00    0.00       9/20          std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [126]
                0.00    0.00      11/20          std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [103]
[81]     0.0    0.00    0.00      20         std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [81]
                0.00    0.00      20/20          std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [80]
                0.00    0.00      20/20          std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [79]
-----------------------------------------------
                0.00    0.00      18/18          std::allocator<int>::allocator() [84]
[82]     0.0    0.00    0.00      18         __gnu_cxx::new_allocator<int>::new_allocator() [82]
-----------------------------------------------
                0.00    0.00      18/18          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [119]
[83]     0.0    0.00    0.00      18         std::vector<int, std::allocator<int> >::max_size() const [83]
                0.00    0.00      18/27          std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [65]
                0.00    0.00      18/29          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [57]
-----------------------------------------------
                0.00    0.00       1/18          main [6]
                0.00    0.00       1/18          GFG::findSCC_list(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [216]
                0.00    0.00       7/18          GFG::isPath_list(int, int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [142]
